timestamp,symbol,mempool_congestion_score,mempool_trend,mempool_volatility,fee_pressure_score,fee_trend,fee_volatility,network_activity_score,network_trend,network_volatility,block_production_rate,block_size_trend,block_weight_trend,market_structure_score,liquidity_score,volatility_score
2025-10-20T23:53:29.745811+00:00,BTC/USDT,0.6124499999999999,-108.1648399348889,11419.678026904168,0.1,0.009020618556701032,1.0662279799663663,1.0,7007.43232501504,195809.14269341415,2.4654659107508077,2200.316020075967,3567.471120455779,0.57498,0.0,1.0404612630746284
2025-10-21T01:50:02.850753+00:00,BTC/USDT,0.7144,-107.77229381443289,11415.002061225618,0.1,0.008369506239826375,1.0662279799663663,1.0,7051.00933260359,197048.0662900252,2.36482698118321,2870.3552699403035,4261.004496744446,0.6157600000000001,0.0,1.044435142874047
2025-10-21T03:09:26.288505+00:00,BTC/USDT,0.50383,-96.2482230059685,11517.244926383144,0.1,0.007718393922951712,1.0662279799663663,1.0,7102.54880629678,198500.50372663006,2.3019750881289296,3096.1717851329386,4626.518990775898,0.531532,0.0,1.052684696501314
2025-10-21T03:46:05.684795+00:00,BTC/USDT,0.755925,-96.47875067824214,11518.735770317053,0.3,0.008355941399891483,1.0758513560668486,1.0,7149.706063484899,199818.6744765662,2.2945246857300137,4539.675935973955,5326.665097666838,0.6923699999999999,0.0,1.0571924496395682
2025-10-21T04:28:16.072765+00:00,BTC/USDT,0.6778500000000001,-84.19692078133465,11165.04417154861,0.1,0.007677699403147047,1.0758513560668486,1.0,7200.104612038352,201239.25665942556,2.2740543624040868,4852.1622083559405,6027.142953065643,0.60114,0.0,1.0501380036234844
2025-10-21T04:45:47.099802+00:00,BTC/USDT,0.7146875,-83.12274145415084,11152.04528361435,0.1,0.007657352143244712,1.0760042229096027,1.0,7242.794309555111,202439.45116864707,2.2693088925209737,4059.1809820944145,4425.423216223552,0.615875,0.0,1.0537063748353659
2025-10-21T04:57:52.244504+00:00,BTC/USDT,0.7165,-85.3759020618556,11170.021660083406,0.1,0.006992674986435165,1.0760042229096027,1.0,7282.734766684161,203546.67901278296,2.279933131932371,3549.3259970157333,3168.8602957135186,0.6166,0.0,1.0579963468647875
2025-10-21T05:26:58.782676+00:00,BTC/USDT,0.664925,-92.81182175800319,11229.475275694507,0.1,0.006327997829625614,1.0760042229096027,1.0,7331.107284319829,204893.43282521603,2.2734614266929847,3088.461787845896,1770.5242674986403,0.5959699999999999,0.0,1.064467313426601
2025-10-21T05:43:37.420582+00:00,BTC/USDT,0.6956,-96.26496880086826,11259.37802385642,0.1,0.005663320672816062,1.0760042229096027,1.0,7371.722551545808,206021.82809445998,2.270800423116357,2322.7607908301666,327.66863809007765,0.6082399999999999,0.0,1.0692253892628114
2025-10-21T05:56:02.148885+00:00,BTC/USDT,0.6925125,-102.07504747693987,11295.625558963584,0.1,0.004998643516006515,1.0760042229096027,1.0,7409.162988331486,207052.8281086417,2.3039990901813177,2635.6768041237133,1028.4368556701115,0.607005,0.0,1.0738703071469893
2025-10-21T06:35:12.806700+00:00,BTC/USDT,0.6774249999999999,-110.39279028757475,11337.820070643047,0.1,0.004333966359196967,1.0760042229096027,1.0,7454.316284589839,208291.7843869063,2.2957432423007287,1810.0115979381449,-596.675752848616,0.60097,0.0,1.07940664513052
2025-10-21T06:56:59.595115+00:00,BTC/USDT,0.697725,-102.70398806294094,11182.883081616532,0.1,0.0036692892023874176,1.0760042229096027,1.0,7497.118149759038,209458.19718296156,2.295344579910233,1625.6335526315745,-269.06344953879096,0.6090899999999999,0.0,1.0781301214831538
2025-10-21T07:26:08.227694+00:00,BTC/USDT,0.762625,-106.28707270754211,11183.09545666952,0.3,0.004293271839392302,1.0853388992917326,1.0,7533.311346991744,210434.57570609718,2.286447016593387,998.5931972327783,-1666.3106483993513,0.69505,0.0,1.081454026904586
2025-10-21T07:41:56.077787+00:00,BTC/USDT,0.9926375000000001,-80.62852007596315,11031.752465476166,0.1,0.003601465002712972,1.0853388992917326,1.0,7564.742430814523,211287.67717322308,2.2960707808675638,443.04619506240294,-3025.788123982639,0.727055,0.0,1.0792529320885607
2025-10-21T07:53:51.676774+00:00,BTC/USDT,0.724175,-69.5239555073251,10798.805116811636,0.1,0.0029096581660336476,1.0853388992917326,1.0,7591.922660062572,212018.07082830678,2.304359115205539,374.4189229517047,-2290.3491454150794,0.6196699999999999,0.0,1.0739226659833554
2025-10-21T08:33:57.018776+00:00,BTC/USDT,0.7852375,-59.256009224091045,10668.883997092717,0.1,0.002217851329354325,1.0853388992917326,1.0,7619.903581116079,212757.31364354343,2.2797102737490387,826.4765531741741,-1558.2321147585383,0.6440950000000001,0.0,1.0720561047101802
2025-10-21T08:58:20.932407+00:00,BTC/USDT,0.74505,-64.0757460661964,10668.467695429417,0.1,0.0015260444926749803,1.0853388992917326,1.0,7644.312954423291,213408.49332625553,2.2821660566897988,1003.087764514383,-1306.156375474788,0.62802,0.0,1.074212826930444
2025-10-21T09:29:37.861843+00:00,BTC/USDT,0.664,-58.087364351600534,10535.370490403544,0.1,0.0008342376559956562,1.0853388992917326,1.0,7678.201132665727,214331.88205811466,2.270964582042793,1330.2012411828541,-563.9423358654415,0.5955999999999999,0.0,1.0728542158691117
2025-10-21T09:46:32.582206+00:00,BTC/USDT,0.9832000000000001,-48.22099837221919,10656.558614361194,0.1,0.0014582202930005395,1.0760042229096027,1.0,7704.771927564976,215056.92900299042,2.2682359492453616,1585.6489283776448,178.33828676071624,0.7232800000000001,0.0,1.0792484119747385
2025-10-21T10:25:30.412033+00:00,BTC/USDT,0.9534750000000001,-38.75196690179056,10740.02346333482,0.1,0.0027672273467173117,1.0460871118669013,1.0,7738.04116250253,215993.27004668553,2.2630158425009776,1851.054272924577,921.0005154639168,0.71139,0.0,1.0849522630125585
